施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
,,水神児童センター,東京都品川区南大井5-13-19,35.595477,139.7339834,,,,,,,,,,,,,,,,,,,
,,南大井児童センター,東京都品川区南大井3-7-13(シルバーセンター・図書館),35.5915774,139.7343157,,,,,,,,,,,,,,,,,,,
,,東大井児童センター,東京都品川区東大井1-22-16,35.6032688,139.7415195,,,,,,,,,,,,,,,,,,,
,,八潮児童センター,東京都品川区八潮5-10-27(八潮地域センター),35.5999497,139.7515122,,,,,,,,,,,,,,,,,,,
,,一本橋保育園,東京都品川区大井2-25-1,35.6046197,139.7296648,,,,,,,,,,,,,,,,,,,
,,伊藤保育園,東京都品川区西大井6-13-1,35.6007298,139.7175919,,,,,,,,,,,,,,,,,,,
,,荏原保育園,東京都品川区荏原2-16-18,35.6166852,139.7088707,,,,,,,,,,,,,,,,,,,
,,荏原西保育園,東京都品川区荏原4-16-11,35.613929,139.7061718,,,,,,,,,,,,,,,,,,,
,,大井保育園,東京都品川区東大井6-14-16,35.600942,139.7352558,,,,,,,,,,,,,,,,,,,
,,大井倉田保育園,東京都品川区大井4-11-8,35.6023122,139.7341259,,,,,,,,,,,,,,,,,,,
,,大崎保育園,東京都品川区大崎5-2-1,35.6219418,139.7263867,,,,,,,,,,,,,,,,,,,
,,北品川保育園,東京都品川区北品川2-7-21,35.6187098,139.7439522,,,,,,,,,,,,,,,,,,,
,,源氏前保育園,東京都品川区中延4-14-19,35.6055339,139.7099883,,,,,,,,,,,,,,,,,,,
,,五反田保育園,東京都品川区東五反田2-15-6,35.6218429,139.7295393,,,,,,,,,,,,,,,,,,,
,,小山台保育園,東京都品川区小山台1-3-8,35.6250581,139.7068113,,,,,,,,,,,,,,,,,,,
,,品川保育園,東京都品川区東大井5-8-12,35.6075152,139.7378292,,,,,,,,,,,,,,,,,,,
,,清水台保育園,東京都品川区荏原7-8-3,35.6118272,139.7013761,,,,,,,,,,,,,,,,,,,
,,水神保育園,東京都品川区南大井6-2-15,35.5928361,139.7329006,,,,,,,,,,,,,,,,,,,
,,滝王子保育園,東京都品川区大井5-18-1,35.5981093,139.7277129,,,,,,,,,,,,,,,,,,,
,,中原保育園,東京都品川区小山1-4-1,35.6221109,139.7126127,,,,,,,,,,,,,,,,,,,
,,中延保育園,東京都品川区西中延1-6-16,35.6125102,139.7084349,,,,,,,,,,,,,,,,,,,
,,西大井保育園,東京都品川区西大井1-1-1,35.6010194,139.7216362,,,,,,,,,,,,,,,,,,,
,,西五反田保育園,東京都品川区西五反田3-9-10,35.6265224,139.7168722,,,,,,,,,,,,,,,,,,,
,,西品川保育園,東京都品川区西品川3-16-35,35.6150221,139.7261814,,,,,,,,,,,,,,,,,,,
,,西中延保育園,東京都品川区西中延3-8-5,35.607308,139.7081172,,,,,,,,,,,,,,,,,,,
,,旗の台保育園,東京都品川区旗の台5-19-5,35.6037688,139.700382,,,,,,,,,,,,,,,,,,,
,,東大井保育園,東京都品川区東大井1-22-16,35.6032911,139.74141,,,,,,,,,,,,,,,,,,,
,,東五反田保育園,東京都品川区東五反田5-24-1,35.6279857,139.7233588,,,,,,,,,,,,,,,,,,,
,,東品川保育園,東京都品川区東品川1-34-9,35.6191527,139.7460771,,,,,,,,,,,,,,,,,,,
,,東中延保育園,東京都品川区東中延2-5-10,35.6078339,139.7138475,,,,,,,,,,,,,,,,,,,
,,平塚保育園,東京都品川区平塚2-2-3,35.6188039,139.7174542,,,,,,,,,,,,,,,,,,,
,,冨士見台保育園,東京都品川区西大井6-1-15,35.6013287,139.7142443,,,,,,,,,,,,,,,,,,,
,,二葉保育園,東京都品川区二葉1-4-25,35.6080266,139.7267273,,,,,,,,,,,,,,,,,,,
,,二葉つぼみ保育園,東京都品川区二葉1-3-24二葉幼稚園,35.606291,139.7255458,,,,,,,,,,,,,,,,,,,
,,南大井保育園,東京都品川区南大井3-7-4,35.5918014,139.7344216,,,,,,,,,,,,,,,,,,,
,,三ツ木保育園,東京都品川区西品川1-9-18,35.6131303,139.7297103,,,,,,,,,,,,,,,,,,,
,,南ゆたか保育園,東京都品川区豊町4-17-21,35.6065364,139.7209266,,,,,,,,,,,,,,,,,,,
,,八潮北保育園,東京都品川区八潮5-1-3,35.6046933,139.7531379,,,,,,,,,,,,,,,,,,,
,,八潮西保育園,東京都品川区八潮5-4-16,35.601683,139.7512726,,,,,,,,,,,,,,,,,,,
,,八潮南保育園,東京都品川区八潮5-8-41,35.5966055,139.7520556,,,,,,,,,,,,,,,,,,,
,,八ッ山保育園,東京都品川区東品川1-2-15,35.6229761,139.7435605,,,,,,,,,,,,,,,,,,,
,,ゆたか保育園,東京都品川区豊町1-18-15,35.6115361,139.7227398,,,,,,,,,,,,,,,,,,,
,,ぷりすくーる西五反田,東京都品川区西五反田3-9-9,35.6265987,139.7167903,,,,,,,,,,,,,,,,,,,
,,石井保育園,東京都品川区小山2-6-15,35.6210321,139.7072869,,,,,,,,,,,,,,,,,,,
,,宝保育園,東京都品川区西五反田4-12-13,35.6263924,139.7105959,,,,,,,,,,,,,,,,,,,
,,戸越ひまわり保育園,東京都品川区戸越6-16-14,35.6073632,139.715385,,,,,,,,,,,,,,,,,,,
,,どんぐり保育園（本園）,東京都品川区南品川2-9-13,35.6141735,139.742816,,,,,,,,,,,,,,,,,,,
,,日本音楽学校保育園,東京都品川区豊町2-16-12,35.6097062,139.7253813,,,,,,,,,,,,,,,,,,,
,,東戸越保育園,東京都品川区戸越4-1-10,35.6122976,139.7178016,,,,,,,,,,,,,,,,,,,
,,緑の家保育園,東京都品川区大井7-4-18,35.5962897,139.7293325,,,,,,,,,,,,,,,,,,,
,,八潮中央保育園,東京都品川区八潮5-10-60101,35.5995262,139.7511887,,,,,,,,,,,,,,,,,,,
,,品川小学校,東京都品川区北品川3-9-30,35.6177464,139.7378337,,,,,,,,,,,,,,,,,,,
,,城南小学校,東京都品川区南品川2-8-21,35.6131737,139.7427322,,,,,,,,,,,,,,,,,,,
,,浅間台小学校,東京都品川区南品川6-8-8,35.6114809,139.736532,,,,,,,,,,,,,,,,,,,
,,三木小学校,東京都品川区西品川3-16-28,35.6152914,139.7268158,,,,,,,,,,,,,,,,,,,
,,城南第二小学校,東京都品川区東品川3-4-5,35.6156597,139.7461815,,,,,,,,,,,,,,,,,,,
,,芳水小学校,東京都品川区大崎3-12-22,35.6190862,139.7248065,,,,,,,,,,,,,,,,,,,
,,第三日野小学校,東京都品川区上大崎1-19-19,35.6326808,139.7242124,,,,,,,,,,,,,,,,,,,
,,第四日野小学校,東京都品川区西五反田4-29-9,35.6256563,139.7125064,,,,,,,,,,,,,,,,,,,
,,大井第一小学校,東京都品川区大井6-1-32,35.5985369,139.7312848,,,,,,,,,,,,,,,,,,,
,,鮫浜小学校,東京都品川区東大井2-10-14,35.6014717,139.7406887,,,,,,,,,,,,,,,,,,,
,,山中小学校,東京都品川区大井3-7-19,35.6030627,139.7300265,,,,,,,,,,,,,,,,,,,
,,立会小学校,東京都品川区東大井4-15-9,35.604462,139.7398886,,,,,,,,,,,,,,,,,,,
,,浜川小学校,東京都品川区南大井4-3-27,35.598232,139.7358644,,,,,,,,,,,,,,,,,,,
,,伊藤小学校,東京都品川区西大井5-6-8,35.598671,139.7170305,,,,,,,,,,,,,,,,,,,
,,鈴ヶ森小学校,東京都品川区南大井4-16-2,35.5942592,139.7352088,,,,,,,,,,,,,,,,,,,
,,台場小学校,東京都品川区東品川1-8-30,35.6210266,139.7437964,,,,,,,,,,,,,,,,,,,
,,京陽小学校,東京都品川区平塚2-19-20,35.614995,139.7131309,,,,,,,,,,,,,,,,,,,
,,延山小学校,東京都品川区西中延2-17-5,35.6090273,139.7081212,,,,,,,,,,,,,,,,,,,
,,中延小学校,東京都品川区中延1-11-15,35.6125373,139.709408,,,,,,,,,,,,,,,,,,,
,,小山小学校,東京都品川区小山5-10-6,35.6161726,139.7031277,,,,,,,,,,,,,,,,,,,
,,大原小学校,東京都品川区戸越6-17-3,35.6071632,139.7161396,,,,,,,,,,,,,,,,,,,
,,宮前小学校,東京都品川区戸越4-5-10,35.612102,139.7187181,,,,,,,,,,,,,,,,,,,
,,源氏前小学校,東京都品川区中延6-2-18,35.6032512,139.7117335,,,,,,,,,,,,,,,,,,,
,,第二延山小学校,東京都品川区旗の台1-6-1,35.610028,139.7034064,,,,,,,,,,,,,,,,,,,
,,後地小学校,東京都品川区小山2-4-6,35.6215871,139.708533,,,,,,,,,,,,,,,,,,,
,,戸越小学校,東京都品川区豊町2-1-20,35.6111156,139.7213296,,,,,,,,,,,,,,,,,,,
,,旗台小学校,東京都品川区旗の台4-7-11,35.6033361,139.7041631,,,,,,,,,,,,,,,,,,,
,,上神明小学校,東京都品川区二葉4-4-10,35.6029975,139.7152969,,,,,,,,,,,,,,,,,,,
,,清水台小学校,東京都品川区旗の台1-11-17,35.6073938,139.7026372,,,,,,,,,,,,,,,,,,,
,,小山台小学校,東京都品川区小山台1-18-24,35.6228576,139.7032153,,,,,,,,,,,,,,,,,,,
,,私立明晴学園,東京都品川区八潮5-2-1,35.6040863,139.7533188,,,,,,,,,,,,,,,,,,,
,,八潮学園,東京都品川区八潮5-9-11,35.6010569,139.7514686,,,,,,,,,,,,,,,,,,,
,,東海中学校,東京都品川区東品川3-30-15,35.6124592,139.7492204,,,,,,,,,,,,,,,,,,,
,,大崎中学校,東京都品川区西品川3-10-6,35.615535,139.7227275,,,,,,,,,,,,,,,,,,,
,,浜川中学校,東京都品川区東大井3-18-34,35.6002177,139.7382919,,,,,,,,,,,,,,,,,,,
,,伊藤学園,東京都品川区大井5-1-37,35.6000568,139.7262013,,,,,,,,,,,,,,,,,,,
,,鈴ヶ森中学校,東京都品川区南大井2-3-14,35.5928575,139.7378643,,,,,,,,,,,,,,,,,,,
,,冨士見台中学校,東京都品川区西大井5-5-14,35.5982989,139.7154348,,,,,,,,,,,,,,,,,,,
,,荏原第一中学校,東京都品川区荏原1-24-30,35.6194505,139.7128405,,,,,,,,,,,,,,,,,,,
,,荏原第五中学校,東京都品川区旗の台5-11-13,35.6033054,139.7019616,,,,,,,,,,,,,,,,,,,
,,荏原第六中学校,東京都品川区小山5-20-19,35.616431,139.699938,,,,,,,,,,,,,,,,,,,
,,戸越台中学校,東京都品川区戸越1-15-23,35.615527,139.7176744,,,,,,,,,,,,,,,,,,,
,,小野学園女子中学校,東京都品川区西大井1-6-13,35.6020717,139.7266527,,,,,,,,,,,,,,,,,,,
,,攻玉社中学校,東京都品川区西五反田5-14-2,35.6245611,139.7137118,,,,,,,,,,,,,,,,,,,
,,香蘭女学校中学校,東京都品川区旗の台6-22-21,35.6068762,139.7014633,,,,,,,,,,,,,,,,,,,
,,品川女子学院中等部,東京都品川区北品川3-3-12,35.6209603,139.7392976,,,,,,,,,,,,,,,,,,,
,,青稜中学校,東京都品川区二葉1-6-6,35.6088748,139.7280635,,,,,,,,,,,,,,,,,,,
,,文教大学付属中学校,東京都品川区旗の台3-2-17,35.6056763,139.706368,,,,,,,,,,,,,,,,,,,
,,小野学園女子,東京都品川区西大井1-6-13,35.6021746,139.7267649,,,,,,,,,,,,,,,,,,,
,,攻玉社高校,東京都品川区西五反田5-14-2,35.6244536,139.7135723,,,,,,,,,,,,,,,,,,,
,,香蘭女学校,東京都品川区旗の台6-22-21,35.6069657,139.7016,,,,,,,,,,,,,,,,,,,
,,品川女子学院高等部,東京都品川区北品川3-3-12,35.6208888,139.7393826,,,,,,,,,,,,,,,,,,,
,,青稜高等学校,東京都品川区二葉1-6-6,35.6089285,139.7281921,,,,,,,,,,,,,,,,,,,
,,朋優学院高等学校,東京都品川区西大井6-1-23,35.6005395,139.7145372,,,,,,,,,,,,,,,,,,,
,,日本音楽高等学校,東京都品川区豊町2-16-12,35.6101948,139.7252836,,,,,,,,,,,,,,,,,,,
,,文教大学付属高等学校,東京都品川区旗の台3-2-17,35.6056183,139.7065077,,,,,,,,,,,,,,,,,,,
,,品川エトワール女子,東京都品川区南品川5-12-4,35.6086771,139.7406486,,,,,,,,,,,,,,,,,,,
,,攻玉社工科短期大学,東京都品川区西五反田5-14-2,35.6243554,139.7137121,,,,,,,,,,,,,,,,,,,
,,杉野服飾大学,東京都品川区上大崎4-6-19,35.6316214,139.7158734,,,,,,,,,,,,,,,,,,,
,,星薬科大学,東京都品川区荏原2-4-41,35.619316,139.7113764,,,,,,,,,,,,,,,,,,,
,,清泉女子大学,東京都品川区東五反田3-16-21,35.6272085,139.7284441,,,,,,,,,,,,,,,,,,,
,,昭和大学,東京都品川区旗の台1-5-8,35.6085581,139.7035225,,,,,,,,,,,,,,,,,,,
,,城南幼稚園,東京都品川区南品川2-8-21,35.6133692,139.7427552,,,,,,,,,,,,,,,,,,,
,,平塚幼稚園,東京都品川区荏原4-5-22,35.6158881,139.7078361,,,,,,,,,,,,,,,,,,,
,,浜川幼稚園,東京都品川区南大井4-3-14,35.597702,139.736164,,,,,,,,,,,,,,,,,,,
,,北品川第二保育園,東京都品川区北品川3-7-43,35.6180915,139.7391006,,,,,,,,,,,,,,,,,,,
,,伊藤幼稚園,東京都品川区西大井5-22-8,35.5980921,139.7169673,,,,,,,,,,,,,,,,,,,
,,第一日野幼稚園・西五反田第二保育園,東京都品川区西五反田6-6-6,35.6223713,139.7164903,,,,,,,,,,,,,,,,,,,
,,台場幼稚園・台場保育園,東京都品川区東品川1-8-30,35.6213485,139.7437159,,,,,,,,,,,,,,,,,,,
,,二葉幼稚園・二葉つぼみ保育園,東京都品川区二葉1-3-24,35.606385,139.7256197,,,,,,,,,,,,,,,,,,,
,,八潮わかば幼稚園,東京都品川区八潮5-6-32,35.5965468,139.7497629,,,,,,,,,,,,,,,,,,,
,,日本高等洋裁学院,東京都品川区西大井1-6-13,35.6025545,139.7262964,,,,,,,,,,,,,,,,,,,
,,池見東京歯科衛生士専門学校,東京都品川区東大井3-5-6,35.6032517,139.7391826,,,,,,,,,,,,,,,,,,,
,,池見東京医療専門学校,東京都品川区東大井4-12-10,35.6056689,139.7389973,,,,,,,,,,,,,,,,,,,
,,荏原医師会立看護高等専修学校,東京都品川区中延1-7-12,35.6117467,139.7124623,,,,,,,,,,,,,,,,,,,
,,グリーン外語専門学校,東京都品川区西五反田2-24-11,35.6259245,139.7192728,,,,,,,,,,,,,,,,,,,
,,攻玉社専門学校,東京都品川区西五反田5-14-2,35.6244629,139.7138571,,,,,,,,,,,,,,,,,,,
,,品川ファッションビジネス専門学校,東京都品川区中延5-15-9,35.6011815,139.7097994,,,,,,,,,,,,,,,,,,,
,,昭和大学医学部附属看護専門学校,東京都品川区旗の台1-5-8,35.6086714,139.7035962,,,,,,,,,,,,,,,,,,,
,,新東京歯科衛生士学校,東京都品川区南大井4-20-2,35.5928794,139.7358071,,,,,,,,,,,,,,,,,,,
,,新東京歯科技工士学校,東京都品川区南大井4-20-2,35.5929823,139.7358589,,,,,,,,,,,,,,,,,,,
,,東京健康科学専門学校,東京都品川区南品川6-10-5,35.6097767,139.736257,,,,,,,,,,,,,,,,,,,
,,東京工科専門学校品川校,東京都品川区南品川3-7-12,35.6069344,139.7448059,,,,,,,,,,,,,,,,,,,
,,東京歯科技工専門学校,東京都品川区西五反田5-1-10,35.6259574,139.7152128,,,,,,,,,,,,,,,,,,,
,,東京聖星社会福祉専門学校,東京都品川区豊町2-16-12,35.6101723,139.7251605,,,,,,,,,,,,,,,,,,,
,,東京マックス美容専門学校,東京都品川区大井1-48-11,35.6054187,139.7329976,,,,,,,,,,,,,,,,,,,
,,ドレスメーカー学院,東京都品川区上大崎4-6-19,35.6315141,139.7159311,,,,,,,,,,,,,,,,,,,
,,日本音楽学校,東京都品川区豊町2-16-12,35.6101633,139.7250318,,,,,,,,,,,,,,,,,,,
,,宮川文化服装専門学校,東京都品川区大崎4-5-20,35.6201497,139.7225267,,,,,,,,,,,,,,,,,,,
,,大崎高等学校,東京都品川区豊町2-1-7,35.6097103,139.7211044,,,,,,,,,,,,,,,,,,,
,,小山台高等学校,東京都品川区小山3-3-32,35.6212622,139.7035215,,,,,,,,,,,,,,,,,,,
,,八潮高等学校,東京都品川区東品川3-27-22,35.6117053,139.7462932,,,,,,,,,,,,,,,,,,,
,,都立産業技術高等専門学校,東京都品川区東大井1-10-40,35.6057885,139.7479522,,,,,,,,,,,,,,,,,,,
,,都立品川特別支援学校,東京都品川区南品川6-15-20,35.6095224,139.7379342,,,,,,,,,,,,,,,,,,,
,,立正大学,東京都品川区大崎4-2-16,35.620481,139.7236989,,,,,,,,,,,,,,,,,,,
,,あけぼの幼稚園,東京都品川区大井5丁目10-12,35.5982939,139.7304922,,,,,,,,,,,,,,,,,,,
,,アライアンス幼稚園,東京都品川区小山4丁目4-13,35.6182539,139.7039279,,,,,,,,,,,,,,,,,,,
,,荏原学園旭幼稚園,東京都品川区中延5丁目6-18,35.6031168,139.7082701,,,,,,,,,,,,,,,,,,,
,,エトワール幼稚園,東京都品川区南品川5丁目12-4,35.6084361,139.7401278,,,,,,,,,,,,,,,,,,,
,,大井うさぎ幼稚園,東京都品川区大井7丁目1-5,35.5974138,139.7254528,,,,,,,,,,,,,,,,,,,
,,大崎幼稚園,東京都品川区大崎3丁目11-1,35.6193824,139.7235612,,,,,,,,,,,,,,,,,,,
,,亀田幼稚園,東京都品川区中延6丁目1-3,35.6040057,139.7102707,,,,,,,,,,,,,,,,,,,
,,品川教会附属幼稚園,東京都品川区北品川4丁目7-40,35.6226554,139.7371869,,,,,,,,,,,,,,,,,,,
,,鈴ヶ森めばえ幼稚園,東京都品川区南大井2丁目4-1,35.5933068,139.736849,,,,,,,,,,,,,,,,,,,
,,専修幼稚園,東京都品川区西五反田6丁目11-5,35.620841,139.7177636,,,,,,,,,,,,,,,,,,,
,,洗足うさぎ幼稚園,東京都品川区荏原7丁目18-15,35.6098117,139.6987106,,,,,,,,,,,,,,,,,,,
,,戸越幼稚園,東京都品川区戸越1丁目21-15,35.6149547,139.7213205,,,,,,,,,,,,,,,,,,,
,,帝京にしき幼稚園,東京都品川区旗の台6丁目5-30,35.6086499,139.7005555,,,,,,,,,,,,,,,,,,,
,,日本音楽学校付属幼稚園,東京都品川区豊町2丁目16-12,35.6099424,139.7253723,,,,,,,,,,,,,,,,,,,
,,ひまわり幼稚園,東京都品川区小山6丁目10-11,35.6136235,139.6978825,,,,,,,,,,,,,,,,,,,
,,文教大学附属幼稚園,東京都品川区旗の台3丁目2-17,35.6051805,139.7060472,,,,,,,,,,,,,,,,,,,
,,八潮幼稚園,東京都品川区東品川3丁目24-8,35.6123249,139.7458315,,,,,,,,,,,,,,,,,,,
,,日野学園,東京都品川区東五反田2-11-1,35.6245725,139.7282104,,,,,,,,,,,,,,,,,,,
,,日本書道専門学校,東京都品川区上大崎2-19-6,35.6368467,139.7146446,,,,,,,,,,,,,,,,,,,
,,品川児童学園子ども発達相談室,東京都品川区南品川3-7-7,35.6073182,139.7450534,,,,,,,,,,,,,,,,,,,
,,マイスクール八潮,東京都品川区八潮5-2-1,35.6040909,139.7534392,,,,,,,,,,,,,,,,,,,
,,第一日野小学校,東京都品川区西五反田6-5-32,35.6223866,139.7162216,,,,,,,,,,,,,,,,,,,
,,教育センター,東京都品川区西五反田6-5-1,35.6225179,139.7166197,,,,,,,,,,,,,,,,,,,
,,西五反田第二保育園,東京都品川区西五反田6-5-6,35.6223588,139.7167412,,,,,,,,,,,,,,,,,,,
,,荏原平塚学園,東京都品川区平塚3-16-26,35.615751,139.7099159,,,,,,,,,,,,,,,,,,,
,,産業技術大学院大学,東京都品川区東大井1-10-40,35.6071249,139.7491044,,,,,,,,,,,,,,,,,,,
,,品川学園,東京都品川区北品川3-9-30,35.6181701,139.7384663,,,,,,,,,,,,,,,,,,,
,,アートチャイルドケア目黒,東京都品川区上大崎2-10-33,35.6353874,139.7170692,,,,,,,,,,,,,,,,,,,
,,アスク不動前保育園,東京都品川区西五反田4-1-10,35.6280393,139.7121873,,,,,,,,,,,,,,,,,,,
,,こぐま保育園,東京都品川区旗の台2-7-17,35.6062879,139.704143,,,,,,,,,,,,,,,,,,,
,,こっこる,東京都品川区西五反田2-10-8,35.6270479,139.7208405,,,,,,,,,,,,,,,,,,,
,,さくら大崎保育園,東京都品川区大崎2-9-4,35.6166532,139.7277528,,,,,,,,,,,,,,,,,,,
,,しながわがくどうえん,東京都品川区戸越1-21-14,35.6151784,139.7214889,,,,,,,,,,,,,,,,,,,
,,小学館アカデミーアトレ大井町,東京都品川区大井1-1-1,35.6076547,139.7346818,,,,,,,,,,,,,,,,,,,
,,小学館アカデミーおおさき駅前,東京都品川区大崎1-2-3,35.6228732,139.7268218,,,,,,,,,,,,,,,,,,,
